user_id,item_id,rating
01D7EA,328EAF,8
3B2DBC,C0043D,5
905B39,3E4344,7
905E3D,B81853,6
72085C,FA99E2,10
61C34E,4B4A91,8
8F6DEC,C0245E,8
77E36D,C4ED6A,6
13915B,A2B1EC,7
37AE1F,511E37,8
2E26D5,B02D4E,15
D4289B,A62E36,7
E77411,9A459F,2
EB9C47,9B3B05,15
6B797B,1C9EE5,6
FA8E8F,60D967,9
83A551,74A732,5
18FB65,1FA901,5
C6C7B6,B23E70,3
74831C,01F8E6,6
554AD0,957DAE,1
3E8C19,E40540,6
A8D6B8,80EF68,9
9AB02E,FEAECC,8
3B07F7,54AD77,4
22E0E5,B02D4E,10
93FA6D,E673EA,5
5E4FAA,911E81,7
5785FB,4B6634,3
1634F7,49B6FC,0
2885A0,93B73E,6
46D767,3FD35B,9
DFA53F,DBEB1F,8
CDBBAA,EA4BBE,7
1DD827,9B5408,8
65883A,1565CF,6
2E26D5,085131,7
433B9D,800613,8
FC1378,90EC84,4
086E56,320F68,9
D953C8,6D8D1F,7
89B0E2,BFC746,2
A48609,10DD0F,5
3A2BDE,736BAD,4
AFAC69,4654C1,5
61C34E,D90E9F,8
E24DA1,BC0C50,0
04F3C0,FF53F4,4
D4289B,AB4AE0,5
3ACE0C,4BC7F1,4
169321,428304,3
2E4EC0,F0F51A,5
F72575,9F167D,8
9F623F,1B0C9B,4
61C34E,954956,9
BF8F17,962E80,15
3B4EF2,4A4552,4
6D33BC,1387AC,2
429526,EAB8BB,7
320DCE,FAB996,8
77E36D,4A4CEA,4
3D735D,DF908C,9
3D735D,43D7E0,13
F5DA7E,2F4BD5,5
099913,F1EA2D,7
55AFC6,E967C7,6
816773,5DC14E,1
127D8F,82C009,6
3DF472,9599D3,5
C4E15F,7B6370,7
3C7806,53A68D,7
01500D,43AC7C,4
63D50A,4A8214,6
8AFCC9,8ED5CB,9
4F01F4,7F4BC7,7
B2E611,686271,4
05AF09,7BE6AD,3
EE0B63,AC20A7,11
287135,FD2161,5
0554C6,F9A7E2,1
7B12D5,85FFF5,5
F20F5F,962E80,11
1AE114,EE4ED8,7
2EB7B3,C1FCEA,6
099913,8B0A59,3
CBAB7B,909BA4,3
F5BD0D,029F2E,9
8EE687,9F167D,11
BAE8DE,A83B2B,10
68F0A1,FE4DAD,7
C5AF05,906D99,9
96ACAE,33A360,6
4424DA,7CD95F,5
0CBECA,003161,6
2E4EC0,44A947,9
717843,4B4A91,10
261CA4,D9D6E0,7
6A9142,52B3D7,7
FD8FE2,1FA901,4
13915B,440A56,4
2A24C8,43A53F,2
6B9D4C,74A732,8
4DCFAB,1B52B5,5
433B9D,987116,8
0B7B57,FA90A4,10
FFFD8D,FA4A3F,3
9EF338,8ED84D,15
E1F9E4,1F1ECD,6
8F79A9,AFA01C,5
A845B3,8280A0,6
429E3D,940A7E,3
EC1A55,9AECE9,6
046D0F,C702EF,7
1F6DAD,2621CB,3
7BE3F3,01C6ED,3
7A73F0,F0F51A,15
34B638,B2EF06,0
33370F,3C2925,8
FE3C11,EE13D2,5
24DF0E,E21DE4,6
8B448E,4C6126,4
016ED2,4A8214,3
34B638,AB35E7,1
D2E5E8,60D967,9
64C253,906D99,15
D4289B,80EF68,7
1F6DAD,B23E70,5
5785FB,CDD11F,3
318C21,AF8474,5
F6ABD5,4C9FA0,6
E5B850,266FDF,3
C25793,0E5897,4
EF01AF,E33534,7
3DF472,F552A0,3
40904C,80EF68,10
567FED,EAB8BB,7
88D401,C2D767,1
D9CB76,1A8CEA,7
FA9498,2070DF,9
74831C,52B046,5
3A2A87,1835F7,13
9EF338,F9A7E2,15
CC0182,F99170,6
C427E0,2621CB,3
442F6E,A35B8F,7
55AFC6,A81871,6
D2E5E8,C702EF,7
E5B850,A6349D,5
032C2C,4B4A91,5
5943FA,EE4ED8,3
D9CB76,FF53F4,4
BC9420,6E8CB0,5
BF8F17,5BF6EE,15
1F6DAD,6BCC3B,3
C8C99B,1F83C5,5
016ED2,8E2F41,5
E77246,AF4BFF,5
3D735D,2AD526,9
54AEC0,EE82F3,6
73EF9C,FAB996,11
570927,0598B4,8
D793AB,73F69B,7
FFBBF4,BA8035,5
318C21,E1E64D,5
E1F9E4,F36BB1,7
EF01AF,6B3FD4,7
C2197D,33A360,15
B8FD19,BA8035,4
905B39,91CDE6,3
F68BFF,7DBBE3,1
3C45B9,956C59,1
40904C,01245C,7
11ACCD,16FE76,3
BBDB0B,DFA2D2,4
53F0F9,0CF36F,3
D793AB,0BDE24,8
046D0F,759B7D,6
74831C,494998,4
89B0E2,1FF093,4
79C62F,962DB3,7
11ACCD,524719,7
429E3D,C60ED4,2
C3A113,0B2B58,8
C02AAD,01C6ED,4
38A44E,D1ED57,13
015476,8A6067,15
9AA043,F9A7E2,7
96ACAE,F5BA9F,3
DEFD83,01C6ED,4
AD6982,FBA77D,5
FFFD8D,9EAF6D,3
968571,D0E38C,7
EB9C47,31F8EF,15
DF4E93,266FDF,5
388F1F,51BD1F,1
9505F5,757367,9
C02AAD,DE0882,4
79C62F,B1B274,10
D0FD1B,B86F23,6
CDBBAA,44E908,5
93DC9D,E13A42,8
83A551,80EF68,8
429526,86AC47,9
3A2A87,5A37F9,8
FFFD8D,1C9EE5,4
2EB7B3,78CBE3,9
BEC709,56729E,6
679B46,B610F5,4
AD6982,4DE788,4
763367,3FD35B,10
2EB7B3,07BBD7,9
65883A,AB4AE0,4
F72575,ABD62D,4
429E3D,F92786,4
6B797B,2AD526,7
6B797B,8BBA45,7
24BACD,6D6306,4
046D0F,4AF18A,7
ACD6AB,A7263D,9
9EF338,3362D8,15
742BD4,FC91BC,3
304E15,1AEDB6,5
5785FB,975774,4
3DF472,9D6BE2,6
DE8E94,B65EA0,7
07D1C3,33C89E,7
1F6DAD,1FA901,6
6A9142,858D7D,6
5785FB,FF9E65,6
3A2A87,36EBCD,6
0CE2D1,28560C,4
D2A702,DCFA50,6
C427E0,2E0E59,9
763367,943285,4
4424DA,428489,8
D953C8,87AA0A,6
800596,3DC172,6
23AB9A,AFA01C,5
D793AB,49B6FC,5
7FE9D4,029F2E,4
89B0E2,248973,1
D145BC,658BB4,4
F72812,04C558,6
C8C99B,E40540,7
8897D7,9F167D,3
C427E0,74A732,6
EBB774,63E88A,5
560A97,65862D,6
F3469B,111CE2,9
7A0AB7,3362D8,4
79C62F,C702EF,7
F20F5F,766DAA,7
FFFD8D,9599D3,5
74831C,32AC64,1
318C21,A2B1EC,9
11F9E7,BC0C50,3
BA7D3C,2BEBEE,1
8897D7,3FC45C,3
6A9142,B97233,8
D9A273,D82BF7,6
F8EB3C,FAEDD2,5
8F6DEC,911E81,5
EF01AF,0478A8,6
0CE2D1,E40540,3
D0FD1B,9C8689,5
65883A,B10AF2,8
C6C7B6,7CD95F,1
9C3A0D,1B84AC,8
AD6982,FA90A4,10
D756E9,BB4F07,5
260FC5,EE82F3,9
1868DF,1C936A,4
32F1FB,93F0A2,7
89B0E2,4C7351,4
737508,F28B3C,4
D9A273,7DBBE3,6
E77246,845E89,5
7A3381,954956,11
564444,16FE76,7
46D767,82C009,7
F3469B,697948,5
6B9D4C,B6A5D7,7
7A73F0,B650FD,15
527572,63E88A,3
FFFD8D,FEAECC,4
A99B06,A638B6,2
73EF9C,9BD8B5,4
127D8F,5A37F9,8
A1D74A,CA571A,3
6B9D4C,D48A8C,8
93FA6D,E2BDAD,2
54AEC0,0E77BD,6
AD6982,7A59C4,5
595449,BF9CB3,11
EBB774,5C21AD,8
5785FB,3FD35B,8
606132,48A3FB,8
E76204,DF908C,2
F3469B,553CA9,9
AD6982,8F822F,6
52D9FF,1835F7,11
7B9B17,1C07D1,6
C2197D,60D967,15
9EF338,917695,15
CDC1ED,8B2710,5
D2A702,E2BDAD,4
89B0E2,813D79,5
4439CF,028EBE,3
F8B59C,67609D,5
055A9E,E5895C,5
8F79A9,B23C42,6
24DF0E,C30332,4
FC9F77,12FB46,6
F3469B,79B9DB,9
BAC3B5,44453F,7
7B740B,4B4A91,11
074565,A1235B,6
83A551,1B52B5,10
7A3381,E3BB96,5
F20F5F,1D2EF8,9
375A33,DCCB85,5
C5AF05,5A37F9,5
18FB65,FE2BB4,4
39FAF6,F82F64,6
EAF29D,090E72,1
8071D1,F9A7E2,11
C4E990,6274DD,7
93DC9D,957DAE,8
318C21,ACD817,6
148CB6,1B0C9B,4
566344,726E0F,4
260FC5,AC12F2,5
22E0E5,78CBE3,11
DE8E94,F9AD14,7
FE4473,800613,9
BF8F17,156973,15
A72AA5,962E80,10
89B0E2,1C07D1,2
5661F2,F552A0,5
F20F5F,01F8E6,6
DD49B1,2E5F1A,5
11ACCD,49B6FC,5
032C2C,1FA651,8
E4E7CB,D0E38C,9
F5BD0D,2E5F1A,6
841494,766DAA,6
905E3D,957DAE,5
429526,078C9A,3
A154A5,370812,2
BD17B6,917695,7
FC1378,A6613B,3
C4C98F,569CD8,8
EBD5E2,148A77,3
C6C7B6,3C1DA2,3
D11452,4A4CEA,3
2E4EC0,1350E4,6
29967D,59FAF8,4
EC1A55,1B52B5,7
FED44E,0E5897,4
CDBBAA,686271,6
774306,1A8CEA,7
1868DF,9EF509,8
169321,D48A8C,6
4B6294,CA2833,5
5B6947,3FC8E6,6
61C34E,D75A98,7
FFBBF4,889293,6
D13FE9,4A4CEA,3
9EF338,BA1E11,15
FED44E,3572F9,2
2EB7B3,C66111,6
2A24C8,090272,2
7D0127,029F2E,7
099913,595796,9
FB91A2,2D2537,6
CB26F1,046678,5
F52D4A,B7C463,4
96ACAE,2610E1,4
287135,2FCBFC,5
032C2C,47D783,5
570927,BE9FBA,9
AD2F4E,671079,2
BA290A,F7EA75,1
320DCE,954956,6
D9CB76,67848A,3
C2197D,BC0C50,15
A7AB69,5CF748,1
737508,3362D8,5
774306,FA4A3F,3
FA8E8F,C702EF,7
D68807,D40776,7
C02AAD,9F1782,6
29967D,8ED84D,4
BDAA93,89C7ED,8
8F6DEC,80C745,6
79C62F,750F04,3
A1D74A,47D783,5
841494,F28B3C,7
DD49B1,4662D7,3
EB9C47,3874EC,15
08B44A,320F68,8
AD2F4E,ED2DB2,4
61EB77,869117,2
24BACD,91CDE6,3
D11452,440A56,3
516868,1F1ECD,15
E04BE8,C34B5F,5
D2FB74,D59395,4
9505F5,4662D7,7
774306,308DE6,8
737508,602380,3
32F1FB,4B5888,6
FFFD8D,A292B4,3
FB8948,1A8CEA,7
9AA043,8280A0,10
8AFCC9,1E6BF9,6
74831C,DE0882,5
527572,85FFF5,4
D13FE9,FC60E1,2
F8EB3C,FE2BB4,7
FE4473,3C1DA2,8
40904C,F9A7E2,10
D9A273,FBA77D,3
3A2BDE,C7E6DB,5
D11452,FE2BB4,6
CB26F1,BD7D13,6
72BAE1,F1E52C,10
B375DB,FCC379,10
B98A15,FCCA0D,6
F7F493,9A459F,2
D11452,16E215,8
ACD6AB,ABD62D,8
3C9DB0,E07E04,3
811367,8B0A59,3
D2E5E8,EA88CA,5
320DCE,FA90A4,7
39E1E3,B06165,6
D13FE9,FCCA0D,3
32E092,7D456C,9
A154A5,681D05,3
89B0E2,BB4F07,2
3B07F7,726E0F,7
83A551,01F8E6,4
560A97,686271,8
F6ABD5,A5C473,10
D953C8,6E1EBC,6
564444,C30332,7
18968C,BD466A,5
8FBC11,80EF68,4
320DCE,4ACD05,4
C2197D,91CDE6,15
099913,FC8052,7
3E8C19,78FEAC,11
4304B9,1B84AC,4
0DC69A,F99170,6
429E3D,D3B395,7
7A73F0,954956,15
D953C8,4AF18A,7
C54A2A,BA2731,9
9FDCBD,BA2731,2
F14243,E21DE4,7
BCF3F3,6274DD,5
64C253,85FD76,15
7B9B17,E1E64D,7
F7F493,F9253A,5
8AC1DB,E689FE,3
725FE2,CD564C,9
287135,1B84AC,7
C9D51D,F1E52C,6
C02AAD,49B6FC,5
50DABB,623492,4
11ACCD,750F04,2
DF4E93,DD81C3,9
FD8FE2,B527B0,4
8AC1DB,308DE6,8
61EB77,7AF252,3
BEC709,1FF093,10
14440C,AA3DF1,4
C2197D,B23C42,15
05AF09,1C936A,3
8F79A9,FA90A4,9
516868,487A43,15
C6C7B6,2F03C3,3
A1D74A,2C3783,4
8897D7,41066F,3
8897D7,0BDE24,5
763367,F5BA9F,4
566344,BA2731,6
F6ABD5,0BDE24,9
50059D,BA8035,3
94B855,266FDF,4
457095,678A79,3
841494,E689FE,5
560A97,A9E01A,11
E77411,3874EC,8
43813D,BA2731,8
8071D1,B0D798,9
DEFD83,60D967,6
50DABB,3F4777,5
E24DA1,8F822F,1
BEC709,F661FF,5
40904C,D8BDC9,9
9AE86F,0E5897,4
D793AB,3BF22F,1
C2197D,D82BF7,15
D9A273,859C0A,5
D2FB74,940A7E,5
BAE8DE,A13692,10
65883A,FAEDD2,6
98CD55,31F8E4,13
320DCE,9B36A5,4
7FE9D4,940A7E,2
375A33,F28B3C,4
BAC3B5,8BABE9,4
9AE86F,92A3CD,4
C418A2,0E77BD,8
0CE2D1,A9E01A,7
B212F6,3AE849,8
DE8E94,0E5897,7
B212F6,60D967,7
29967D,12D9F2,3
EF01AF,085131,3
2EB7B3,04B0D2,7
DD6B4C,B18999,7
47C969,858D7D,6
AE75A3,871CB6,2
BAE8DE,40CA87,7
7A0AB7,309B0E,5
D2E5E8,1F1ECD,4
7A3381,48A3FB,9
567FED,5E6E5D,3
61EB77,3A9298,5
05AF09,E33534,6
13915B,FCCA0D,2
905E3D,7A59C4,3
968571,8F68F3,5
5943FA,2EDFC4,4
D923FB,957DAE,6
83A551,DE4273,6
38A44E,E30E7F,5
B212F6,47D783,6
57476C,34B9D6,1
9AE86F,623492,6
55AFC6,B527B0,4
800596,3DC172,7
6B9D4C,B86F23,8
08B79B,678A79,5
A72AA5,483DD1,9
FB91A2,65862D,6
8FBC11,53A557,2
8B448E,57957E,1
6B797B,090272,6
402384,634D5E,6
EC1A55,14E4FD,4
F7D8F7,B23E70,7
3A2BDE,98CCA9,3
11A9CC,686271,7
89B0E2,B87871,4
C6C7B6,471A44,3
099913,954956,8
D793AB,C0F283,4
A0B6A2,59624A,8
032C2C,46AA73,6
4DCFAB,B4671D,6
F5DA7E,9B432E,2
D9A273,01F8E6,5
C25793,A70C4A,3
6B9D4C,8992AE,8
320DCE,B4EAB1,5
F52D4A,A6349D,5
46D767,1350E4,5
3DF472,0BDE24,6
F7F493,1A8CEA,8
FED44E,634D5E,3
B375DB,B962F6,5
61EB77,C30332,5
F72575,E6A45F,3
C6C7B6,1C936A,1
52B61A,07936C,12
54AEC0,D995FD,4
DD6B4C,FEAECC,6
A845B3,B97233,9
18FB65,0A0D4F,3
4DBC9C,2E0E59,11
5F0317,EA8D15,6
61C34E,8CC1BE,7
4DCFAB,7DBBE3,4
5F0317,078C9A,5
0DFEF3,771F9A,7
015476,CE8CA8,15
50059D,004A0F,3
968571,940B6E,6
EA733F,B4EAB1,5
015476,346704,15
516868,25964B,15
F7F493,3ED5B4,8
BA290A,F33BF8,1
BDAA93,084BF6,5
74831C,0A0D4F,6
600714,938643,5
CCA9D8,4662D7,2
EAF29D,859C0A,1
7B9B17,678A79,5
CDBBAA,858D7D,5
127D8F,70D6E0,7
BF8F17,658BB4,15
AD6982,11881C,5
F52D4A,9BD8B5,3
AD6982,3D1CFF,3
D2E5E8,9EF509,9
6B797B,954956,10
57476C,E8D861,6
8AC1DB,2D72DF,6
E77246,FD2161,3
BBDB0B,A29A63,5
AD6982,DE3BE8,7
FE4473,A7D45B,14
4ACC56,87AA0A,11
BAE8DE,81EA60,6
14440C,8C2CBD,10
C6A1FA,2610E1,4
800596,BAAAEA,5
287135,B18599,5
5E4FAA,028EBE,7
D2E5E8,D70A42,6
93FA6D,150FE7,4
11B9CF,A98D40,6
11ACCD,CA2833,5
410CF5,0B46AD,6
CDBBAA,E163CF,4
3DF472,A2F200,6
8F115E,0BB687,8
BAC3B5,F1E52C,7
323F3E,764F8C,4
763367,4AF18A,11
9505F5,912AAB,14
AD6982,AF80AB,4
11F9E7,C0FC93,3
53F0F9,496BA5,6
C9D51D,511E37,6
E3B32A,03B48D,5
7BF1EE,79B9DB,5
11D194,79B9DB,9
BEC709,FEAECC,4
D68807,671079,4
3D735D,DCFA50,9
A893EC,57AD8B,1
1868DF,49126F,7
7B9B17,5D05D4,4
8F115E,B029E8,6
EF01AF,11881C,7
F5BD0D,567433,10
5785FB,BE0A90,6
05AF09,856D03,4
7FE9D4,4A576F,6
774306,6D8D1F,3
D2E5E8,758F5D,4
47C969,4A4CEA,3
8897D7,FF53F4,3
E2CDAF,6E1EBC,7
D2A702,7D456C,7
CE7A36,53A68D,3
24BACD,10DD0F,3
3A2A87,F0BB87,3
7D0127,E07E04,4
3ACE0C,8C250F,10
718989,76D4F7,5
D145BC,B62E9F,5
433B9D,05CD12,12
BF8F17,6CC285,15
015476,8ED5CB,15
BBDB0B,2621CB,4
D4289B,CDD11F,3
07D1C3,813D79,11
905E3D,5CF748,6
4304B9,2E5F1A,7
169321,73F69B,7
3D735D,84C342,13
318C21,19638C,3
CBCFEC,AB35E7,7
89B0E2,86AC47,5
99DDA4,40AC45,3
F52D4A,E40540,4
D11452,6C6785,8
FC9F77,623492,4
D9CB76,BA0A19,7
CB26F1,FC8052,6
C9D51D,2E5F1A,6
679B46,DE0882,3
9AA043,4BC7F1,4
433B9D,FCC379,8
4DCFAB,F12F51,6
4304B9,080392,3
323F3E,723094,6
2C52C3,560305,11
3B2DBC,4390CD,1
8F79A9,07BBD7,8
9505F5,0BB687,7
40904C,0E85DF,9
1E797C,10CEF3,2
96ACAE,2CBC86,5
B9930E,BE9FBA,11
F7F493,D85B6C,5
EB9C47,D59395,15
CCA9D8,2878A8,4
F3469B,C0B024,8
7FE9D4,7F4BC7,4
BBDB0B,1A8CEA,8
DE34CE,90DD9E,5
0596E4,A292B4,5
F5FA9E,CCF4A9,0
429526,52B046,3
ABCB13,51BD1F,4
375A33,8BABE9,4
5DD0C2,9B3B05,6
50DABB,F9253A,5
9505F5,1C936A,7
BC9420,FFDB4B,4
0CE2D1,2610E1,2
7A73F0,26C3DD,15
F5BD0D,31F8E4,9
7A0AB7,F1EA2D,6
5943FA,758F5D,1
F72812,8E2F41,6
50DABB,26B6C9,5
148B86,43688C,8
13915B,726E0F,4
11ACCD,084BF6,5
7FE9D4,F99170,4
127D8F,A13692,10
F5BD0D,871CB6,11
D4289B,01C6ED,3
E2CDAF,3D14BF,9
74831C,9B5408,6
725FE2,5FBCC1,8
EAB8A3,C0FC93,4
5785FB,428489,5
BA290A,B06165,5
BA290A,48A3FB,7
50059D,50A7C7,2
B119EC,697948,3
9C3A0D,567433,8
61EB77,26C3DD,7
606132,7050A3,7
18FB65,FE3E6D,4
304E15,560305,4
CE7A36,AB35E7,5
18FB65,8CDB15,4
8A49C9,954956,4
C2197D,4F46C1,15
AD2F4E,1350E4,5
3B07F7,553CA9,8
93DC9D,67848A,3
54AEC0,8E2F41,6
148B86,CA2833,7
F5BD0D,9BD8B5,5
C8C99B,ADD17E,6
F72575,6B3FD4,7
E2CDAF,26C3DD,9
08B44A,43688C,7
EF01AF,D478C4,5
ACE8A7,01C6ED,0
E4E7CB,7CD95F,4
516868,C5637D,15
EA733F,807F4E,7
D9A273,111CE2,7
F52D4A,943285,3
8897D7,F44CF0,7
F20F5F,51FEB6,10
7D0127,395753,2
24BACD,FEC90B,5
905B39,B77E72,5
622EA1,3C1DA2,6
A1D74A,F99170,6
BAC3B5,B02D4E,6
96ACAE,F9A7E2,7
1F6DAD,6E30F8,6
A0B6A2,723094,6
ACA804,B86419,11
5E4FAA,F5BA9F,6
7B9B17,440A56,4
725FE2,1D734A,5
287135,ED2DB2,8
E5B850,F7C9A3,3
72085C,1D2EF8,7
DCA602,40AC45,7
33370F,527491,5
F6ABD5,6D6306,9
C9D51D,6050DF,5
6D33BC,36EBCD,3
24BACD,F1E52C,3
7B9B17,F552A0,7
24BACD,F0F51A,2
8897D7,EFE83C,4
790996,80D4E5,5
260FC5,C34B5F,6
516868,6ACA1D,15
8897D7,869117,2
EB9C47,B18599,15
A7475C,44A947,8
4424DA,78CBE3,7
800596,567433,6
763367,03B48D,6
D756E9,06B41E,5
CC40F7,FF53F4,1
2EB7B3,028EBE,7
5785FB,5F2B4C,4
3DF472,BC0C50,3
99DDA4,44A947,3
D11452,00A4BF,6
287135,A81871,8
AD2F4E,62ABFC,5
A93CB5,4BC7F1,5
7BE3F3,C29496,9
148CB6,EA8D15,4
564444,671079,5
C4E990,FCCA0D,3
A845B3,84C342,6
C6A1FA,C0219D,3
FFBBF4,0BB687,5
05AF09,A9AFB8,5
B9930E,7381D7,9
5785FB,10DD0F,5
F6FA45,DD81C3,10
79C62F,760CC8,4
841494,12D9F2,2
C6C7B6,586232,3
51BA68,7D456C,5
8897D7,0A0D4F,6
8897D7,C0F283,4
D145BC,48A3FB,6
B212F6,1B351A,8
C6A1FA,E163CF,4
AFAC69,F552A0,6
39A894,97E60F,7
E76204,BD466A,4
32E092,003161,6
96ACAE,10CEF3,4
39FAF6,E07E04,8
E4E7CB,FEC90B,10
A1D74A,28FE21,5
055A9E,7AF252,5
5F0317,5F41D5,9
AFAC69,7050A3,7
B119EC,67848A,1
83A551,F12F51,10
73EF9C,619FA2,7
F8B59C,9547BD,3
7A3381,FC8052,9
5E4FAA,320F68,10
83A551,0CF36F,7
5CEB72,871CB6,6
32F1FB,4C6126,3
679B46,CA571A,2
F5BD0D,A88DB6,8
D923FB,B6A5D7,10
564444,9AB3C4,7
8B448E,F0BB87,5
679B46,D9D6E0,5
E4E7CB,080392,4
DEFD83,FAB996,8
4304B9,75C87B,3
FA8E8F,3AE849,4
8F79A9,678A79,5
6404D9,62ABFC,6
BA290A,031F00,4
321A63,943285,4
905B39,987116,4
ABCB13,D85B6C,5
68F0A1,A6613B,3
D11452,A13692,6
A7475C,87AA0A,5
22E0E5,3D53E2,13
4DCFAB,A7263D,5
375A33,B02D4E,7
774306,4F46C1,5
4304B9,C0245E,7
099913,090E72,5
570927,EA5FBC,5
607D80,9AB3C4,9
BDAA93,C29496,5
A154A5,A0AC5F,2
8071D1,9F1782,13
490A2C,A38A4A,5
C418A2,957DAE,8
8FBC11,2E5F1A,4
375A33,2070DF,5
E04BE8,604A4B,9
33370F,A1235B,10
287135,A4DA22,6
50DABB,269302,4
7FE9D4,74A732,4
304E15,859C0A,3
AD2F4E,8992AE,5
53F0F9,4B5888,4
1DD827,D3B395,10
429E3D,569CD8,4
DF4E93,AB4AE0,6
61EB77,03B48D,6
FC9F77,7C2CE7,5
74831C,D85B6C,7
EB9C47,2AD526,15
2E4EC0,07936C,6
BF8F17,CA2833,15
074565,EAE965,8
9EF338,FD2161,15
32F1FB,3C1DA2,9
0B7B57,D85B6C,5
0DFEF3,1A8CEA,7
E4E7CB,F1EA2D,8
DD49B1,43D620,7
622EA1,12FB46,9
FD8FE2,7F7D75,8
61EB77,A70C4A,4
F8B59C,9542A1,6
016ED2,906D99,7
800596,4A4CEA,3
4B6294,567433,6
0DFEF3,1C07D1,3
F5FA9E,60D967,2
18968C,A53A3A,5
607D80,B4EAB1,7
89B0E2,9B432E,3
D2FB74,986704,3
E77246,2F5CE5,12
8F79A9,F44CF0,11
742BD4,346704,3
3A2A87,26C482,5
320DCE,B6647B,7
A8D6B8,F812ED,11
61EB77,8ED84D,8
E51DF5,3277BB,4
968571,F9AD14,5
A72AA5,117C95,5
4424DA,0E77BD,9
FC9F77,9C08F6,2
72BAE1,117C95,5
51BA68,D0D0F6,7
8897D7,764F8C,1
7BF1EE,C30332,4
F5BD0D,A2B1EC,13
1F6DAD,39AE24,5
BA290A,3AE849,5
287135,FC60E1,3
F72812,6E1EBC,7
595449,AA1692,8
93DC9D,0E5897,6
5F0317,1387AC,3
046D0F,EA88CA,5
01500D,67609D,5
D923FB,C15F5D,7
900328,44A947,12
032C2C,ACEF30,5
7BE3F3,F0F51A,3
32F1FB,AB4AE0,6
BDAA93,74A732,5
96ACAE,4BC7F1,4
841494,42BBCE,5
A154A5,771F9A,4
F7F493,1B52B5,7
046D0F,3572F9,5
F72575,E1180A,7
C4C98F,67609D,9
A1D74A,658BB4,3
8F6DEC,0466DD,5
34B638,C5637D,1
BF8F17,BCE539,15
65883A,BC0C50,4
B119EC,6BCC3B,2
1868DF,EA88CA,5
93FA6D,EA4BBE,5
99DDA4,FBA77D,4
52D9FF,A81871,10
22E0E5,0E85DF,11
EBB774,8E2042,8
9C3A0D,B2D538,6
429526,A53A3A,4
2E26D5,1F5322,6
E96D35,2D72DF,7
6A9142,E331B5,5
FE4473,ED2DB2,6
9505F5,FF53F4,6
79C62F,82C009,8
BAC3B5,BF388A,1
260FC5,9D20E7,7
9EF338,0E85DF,15
11ACCD,E1F195,5
046D0F,0E51AE,8
3C9DB0,5D05D4,2
F52D4A,9056A3,7
CDBBAA,54C898,8
CDBBAA,98C04F,5
9EF338,D9D7E7,15
18FB65,D40776,2
3C9DB0,9BFA09,3
E84DF7,909BA4,1
A8D6B8,B7C463,7
18FB65,65862D,4
3C9DB0,5F41D5,5
C6A1FA,C15F5D,7
7B9B17,7E5E9C,4
C2197D,2C3783,15
D2A702,3D1CFF,3
A0B6A2,90DD9E,7
EE0B63,A4DA22,7
3C7806,4A576F,6
4980D7,ED2DB2,6
11ACCD,248973,2
8AFCC9,E13A42,6
93FA6D,46AA73,3
A1D74A,225862,7
50059D,79B9DB,4
3A2BDE,7C2CE7,3
C25793,EDD18A,2
87644A,4A4CEA,4
718989,1F5322,3
E96D35,C9EACE,7
DF2636,4A4CEA,7
4424DA,2F4BD5,10
433B9D,7050A3,8
D4289B,6D8D1F,4
1C75F8,4662D7,3
C8C99B,49B6FC,7
4304B9,7D456C,6
8897D7,3C2925,7
C8C99B,B4671D,7
4980D7,2D2537,9
2885A0,763D57,7
4DCFAB,109E21,3
D11452,3362D8,4
BAE8DE,93F0A2,6
50059D,BA2731,4
A7475C,0478A8,5
40C657,FD2161,4
F8B59C,01245C,4
4B6294,F9253A,5
1E797C,A2F200,4
11D194,E36CD5,8
9C3A0D,D3B395,11
47C969,536C37,5
50DABB,B962F6,5
DE8E94,7A6458,9
DF7F67,48A3FB,3
93042A,308DE6,14
F72575,C29496,6
6342FC,A13692,7
94B855,B86419,6
8AFCC9,80EF68,9
8FBC11,40CA87,3
CC0182,F9253A,5
CC0182,04C558,5
6B797B,4A576F,8
7951FE,DF99CB,0
595449,859C0A,5
9AE86F,604A4B,10
C5AF05,B18999,6
F8B59C,28560C,5
6B9D4C,B18999,10
BAC3B5,40CA87,6
D145BC,7D456C,5
BAE8DE,E07E04,7
8F79A9,1F5322,7
05AF09,EA8D15,4
13915B,FEAECC,6
D923FB,5F41D5,7
4DCFAB,80C745,5
5E4FAA,986704,6
B98A15,EAB8BB,11
516868,E8D861,15
A4C136,093298,6
08A26D,917695,2
BDAA93,671079,3
FB91A2,11881C,5
ABCB13,B6A5D7,5
6B9D4C,0ABC0E,7
429526,BD7D13,6
5CEB72,54C898,6
B2E611,FAB996,6
DEFD83,49126F,9
53F0F9,9BFA09,4
51BA68,C29496,10
8B448E,85FD76,9
FE3C11,156973,6
169321,4C9FA0,6
4439CF,9B3DFA,3
C25793,B2D538,2
9AA043,91CDE6,4
77E36D,E2BDAD,5
D13FE9,59FAF8,2
23AB9A,28CC90,7
7FE9D4,FC8052,3
DD49B1,A9E01A,4
8AC1DB,8992AE,5
790996,45E403,8
5CEB72,046678,4
C4C98F,12FB46,8
EAB8A3,D56761,5
64C253,932597,15
11F9E7,04B0D2,5
212573,031F00,1
E77411,8E2F41,9
A154A5,1EA0B3,4
9AA043,1C936A,5
0C35CD,B86F23,1
6B797B,4C6126,4
D793AB,FEC90B,9
61C34E,25964B,4
