UserId,V1,V2,V3,V4
D9A4C1,3.298500891012726,755,1,0
34D19F,3.0420766656794953,4852,172,121
84D218,,7526,233,56
CE9251,,8152,1509,300
1A713A,3.3707682380256787,5317,1555,330
2B25E5,3.0509533343359734,7504,1493,290
19CB73,,4118,772,255
1C24C7,3.502551392621714,899,610,330
69C9DB,3.370923211927093,6115,755,154
8FC8B1,,6872,894,330
6FEB22,,6115,755,154
C614B0,,4600,1422,330
208DF6,,3075,1422,330
897888,3.107221142472571,6806,221,121
076AB5,,2199,57,56
C8F58D,3.7970847901905262,7591,1522,23
739FF3,4.117537018058774,3040,1079,56
C5A3B9,3.690073549701982,6727,703,330
D0E207,3.0997500418838477,5123,1529,330
C7A9A2,3.5546176524112596,4520,1521,22
117A55,4.047367139894931,2084,1072,228
47D186,3.8286631625981715,1294,507,300
C9DCD9,,4520,1521,22
C0084E,3.186543114019102,1029,1188,22
B14F1B,,7272,1079,56
D67233,3.126774275595979,1530,938,228
E3F86B,,3905,1134,330
D56354,,6260,1529,330
44D0FD,4.081740857770939,6346,610,330
198CA8,,7559,262,330
C71EA3,3.2247794363323767,2902,245,325
1450AA,3.8506140419694854,3631,843,330
D22457,2.997501259952367,716,1521,22
B27EA4,3.953292803177398,5654,1134,330
76A2C2,3.0874332966595497,7099,981,22
521E3C,3.2207414874454665,6207,125,267
403634,3.410010395750143,4520,1521,22
6A4CC6,3.4540431176916226,2973,547,255
FD8117,3.3201739699146127,6894,473,330
8DDA66,,5175,233,56
E546DB,3.3743475913915337,6306,262,330
0D8E38,,711,262,330
AB9CC3,4.066361539157457,5271,473,330
14A839,2.9052444591445976,939,844,330
AB0223,4.00255562136835,6313,262,330
A07BCC,,1962,350,330
EF685A,3.4071270249872687,2348,1087,330
BA4EC4,,2774,1340,325
F0908E,3.7698497583601505,5470,473,330
45BF20,2.6463225666333994,169,978,330
E094A3,3.4212620464239154,4532,1421,330
991F8C,3.219697129454643,1086,1569,330
B75CE8,3.469882190264245,6047,1591,330
88E7C2,2.8492224380532676,3818,262,330
42B58A,3.1060978958422503,8018,1516,330
2FA7AB,2.6531309185727605,169,978,330
75F5CA,,6817,1422,330
BB7AEB,3.6530595513194415,164,867,330
4AB8D4,3.613321357358577,3425,1030,330
8A2E63,2.723166774706057,5317,1555,330
E90A36,,4410,1072,330
5208EB,,5820,102,330
AFA491,2.9535293071130666,3930,843,330
AE552F,,6827,894,330
E11F88,4.197009025717667,6586,844,330
3B7D6F,2.7561860573786237,101,511,330
D30A92,,2199,57,56
5F8CBE,3.4272027659909514,6306,262,330
06F8F7,3.0470902588876445,674,49,69
6F7F2C,3.215560814368562,5045,982,330
291011,,448,116,228
79D233,,1879,1087,330
42CE3A,,2181,1030,330
AC97E5,3.464761275559768,1385,1072,330
A33068,,774,51,330
FCB8FD,3.343845294615542,4611,788,154
A58A69,2.4852502602534434,6989,439,325
BE9B61,3.522767691990953,1002,1299,290
F94147,3.0603719449260685,6894,473,330
8CED55,,7892,233,56
D1553A,3.0955659082654794,819,1,0
BF79F2,,3609,1087,330
FF2216,3.0855055611237443,7759,392,330
3FD793,,4582,473,330
8D5EC9,3.0163987203418254,4520,1521,22
1A758B,3.6064046290578853,7717,1567,325
604478,3.164717581943858,4260,439,325
FFEBF1,2.7327205792211693,8070,981,22
81313B,4.061580445856515,2927,647,115
B44D21,2.7146781752450377,618,797,330
26E879,3.0087671397881954,5208,1147,154
D1FDA2,3.22072562223743,3306,1422,330
663D98,3.173501113469524,432,511,330
6173F5,,5612,102,330
0BCA87,4.041147558192459,7635,1529,330
AC4990,3.6267301755676424,645,981,22
3D192B,3.493383096626807,6915,1215,121
2D85DF,2.7085593197234226,3552,1521,22
D58098,,5775,267,154
A9B525,,4197,262,330
66E032,3.2628162077655167,110,1346,22
6B01C4,,5317,1555,330
F5D986,,7995,1072,330
B78153,2.394001690871917,5182,439,325
4942A2,2.9434715723152514,6015,1398,45
DDD95F,,5779,1087,330
02A3BE,4.005557796738588,8027,473,330
3A61A9,3.4958307697738604,2170,511,330
2F55EB,,7823,1033,228
DD4412,,5950,977,330
D1C964,3.6117624859887782,4354,439,325
EF7D05,3.293754085759304,2253,511,330
49A15F,,6815,977,330
876491,,5799,233,56
7B3F1C,2.9938317480417997,1029,1188,22
517BC3,3.052913745640773,8121,1188,22
FA221D,,5280,894,330
B4F582,,7775,621,330
123311,3.3494675954385316,939,844,330
5C3B95,3.9748067332034944,2065,511,330
A1AD79,,1708,981,22
E7379D,,604,1076,330
F2D298,3.909048119680089,6329,262,330
089ADA,3.4266233035597677,5037,1134,330
63F4B8,,1030,439,325
B8B1A2,,1542,1072,330
0C1E39,3.2017997933307463,5005,890,330
6BCEF2,,7388,102,330
A64009,3.4023946702707426,2920,49,330
9FA6AB,3.9533486182059585,2653,843,330
BEF54C,3.9075418530008688,6115,755,154
2AFA5C,3.394326944276673,4841,1022,121
1ED44E,,7891,1477,330
CF64D0,3.431485889481036,6313,262,330
1CE6BC,3.964884889308207,1461,1421,330
2464A9,,1928,630,330
41C325,3.461219289765827,6884,894,330
1666C4,3.8330134945094616,5464,262,330
1BEFA5,3.709594727197537,5281,588,121
2C2442,,3330,439,325
CB2E59,4.144792526350057,4354,439,325
C030E8,,6232,894,330
2C2702,2.9690978786369744,6776,439,325
7E69EF,,6076,1529,330
C21EAD,3.6664902058863276,7471,1555,330
C7D0AA,3.4638508928368315,3804,495,290
403522,,2224,1422,330
366B0A,,5951,57,56
19A5DF,3.1838007632010545,1209,844,330
8D875E,3.665013351365289,1698,982,330
35C153,3.588815308154943,5957,626,330
B2B896,3.560593564313045,3981,643,325
D0DD23,,1489,439,325
BBF315,3.4200287002416716,453,104,330
F52E79,4.1091992492810245,6491,102,330
AA1C79,3.7749680684434703,1428,621,330
CCE307,3.559695953211217,5447,473,330
6AD54F,3.691369575791351,6158,621,330
92D361,3.6260756792810906,459,890,330
5CF0C2,,7969,439,325
1DE22E,3.262564759847513,432,511,330
4CFA61,3.639366847774463,7730,1095,325
549E92,3.8523942776719866,5496,621,330
C90E02,,3253,1134,330
62136E,3.037337823269454,4041,602,69
EE7701,,6972,1371,325
C7CF85,3.1074639552731615,4172,439,325
B84078,,1030,1529,330
D81750,,3641,1030,330
82467C,3.2877414913877017,5045,982,330
DD224A,3.0953113160208687,7005,1072,330
1E94D0,3.610789701184665,4354,439,325
B92CEC,,5830,233,56
E103FC,3.4700172390814044,1191,57,56
BEEF25,,3306,1422,330
FCF60D,,6284,1422,330
CE72B0,3.337802148258226,1792,1390,325
DC2ED7,,4323,1215,121
4B6B7D,3.282450088949233,1968,630,330
DB86FB,3.2229087282805793,2485,439,325
DF4040,,5200,439,325
D4E790,3.235152756139485,4172,439,325
C87521,3.7909397181343834,169,978,330
BFC562,,6260,844,330
2DB559,3.3312235181437115,7307,1188,22
36BE0A,,224,1087,330
F543C9,3.6643161664516,5180,439,325
8C1191,3.46159500601208,4326,621,330
036CE2,,6298,262,330
E9001B,,3458,1598,330
2E1928,,1029,1188,22
8C838C,2.930529644196414,3458,977,330
6170D8,,5048,394,330
FD113B,3.218491393534578,169,978,330
3BC69B,,6827,621,330
6ADB05,3.477987838778008,2688,1030,330
2A8EAD,3.8835152697686137,3478,1591,330
E515A6,,7847,825,330
39B0CD,3.736605474191478,1762,1072,330
A45F41,3.4457148277183514,5414,439,325
88352D,,3514,1421,330
904FA4,,5349,473,330
202A68,,169,978,330
6A52F6,,5779,1087,330
63B895,3.288142859261656,755,189,121
2D227E,,4307,1253,121
FC076E,3.9342667046385165,3040,1079,56
91A938,3.0893551520733094,4354,439,325
55D4C6,,5069,844,330
09F0D0,,5378,982,330
CBF4B6,,6148,511,330
03E133,3.706376678032865,3253,982,330
EA7E28,,4986,1022,127
B2D4FB,3.42937996695669,4852,167,121
3D745E,,442,825,330
093BCF,,3895,1072,330
4834DC,,4610,788,154
9E74B3,2.9501775409729754,7083,1550,325
F791AB,,7635,1529,330
E8D314,2.5617836427115908,5054,439,325
DF8834,3.846546091429839,3964,361,325
C78A56,,5874,233,56
C61DDD,,3306,1422,330
083D06,4.068342083965071,1191,57,56
F8D324,3.6061586229835187,6270,1477,330
2BEEEF,3.7483226065938764,1381,630,330
DB9D74,3.8906850879524506,2065,262,330
FEB8CA,,1927,49,330
03C13C,,968,938,158
891617,3.4663504057517516,5515,262,330
A9332C,,459,1422,330
8D3970,2.939722244480006,7450,1135,187
0F5E09,,6109,688,330
F68EC0,4.306032566530088,2530,473,330
795D3E,3.8918257869445787,5865,1555,330
41C516,,632,49,330
9F1437,2.8197256729770794,2195,1284,325
3FB406,,6646,843,330
A2635F,2.8468424464423916,1777,938,325
3073A6,,5251,267,330
CE095E,3.304681589909358,7329,355,330
052E0A,4.01839001996533,7349,867,330
898211,,375,1422,330
914CB3,3.6596014080449963,3894,890,330
E07B35,2.9553232990542275,7472,1022,121
A65E3E,3.205625838133319,4300,816,290
10DB2F,3.44978762798167,2197,1076,330
4624E9,,1941,1076,330
901A45,3.0514332621429547,4001,788,154
097804,,6263,688,330
576786,3.918614449259996,1050,982,330
2BB0E7,4.002294985367179,2199,57,56
CC2021,3.612427428982153,4284,319,325
A10AE7,3.9144026634939753,7295,1591,330
7E5A98,3.4561835168383217,3077,1569,330
97EB04,3.7902551217381046,3343,49,330
525313,3.6919146994501517,552,843,330
1926EA,,4215,350,330
5294AF,,2353,511,330
E955B7,3.173209511648555,5045,982,330
4962E0,3.7465146406932357,552,843,330
28D223,,5414,439,325
C6EB91,4.020228063645745,4211,703,330
BC9DAA,3.6103728104482444,2413,1555,330
128027,2.7062762929282873,6067,262,330
3DB0B5,,3220,1087,330
6903E9,3.359863711430265,2567,588,121
A460DD,3.647461428202306,3740,938,143
0405CF,3.630630727776719,4300,816,290
D3F3D1,3.0078200346117656,4172,439,325
379D4B,,819,439,325
376136,2.882867703046111,6401,495,290
53F24D,3.4348029561314526,582,1244,290
E0AAB8,3.4935376217331764,6729,1521,22
C58D0F,,6028,355,330
91B7D0,3.446455486309438,1404,1555,330
D9967D,2.822350296493127,1530,273,228
64A6F4,4.075116267496168,2350,894,330
12A55D,3.222050357265089,1212,266,22
19AE00,3.2309839340459705,4520,1521,22
0BCFD6,3.385875771171025,5581,1574,22
5A9EFE,2.70650434328992,7333,981,22
981205,,4520,1521,22
AE6CC0,3.5447492670815164,7377,982,330
5E9DBF,3.302207787906031,4006,1574,22
F08D70,2.821433777055563,474,439,325
40A0D9,2.7169786909020193,6266,439,325
BA885F,2.7057342864367815,7099,981,22
344D9A,,526,262,330
156147,,4172,439,325
286C6B,4.022799635016802,4040,688,330
E9BB8E,4.004185185575635,2421,1568,325
FEA58E,3.9272292737997163,2709,1002,222
10505D,4.0930769685258355,109,511,330
023F86,4.1764222966713955,4597,1216,330
2BAA5D,3.173724567849344,7586,233,56
63A0FA,4.043437766538766,7263,1087,330
F8697F,,4344,1521,22
CDF2FF,3.688487865585036,666,1056,56
93EAF4,,7314,1079,56
D61AB7,3.978020118803045,7836,981,22
0FD143,3.484973456559504,1451,1171,56
10CCBA,3.046815595496717,1500,621,330
C51CBD,,6508,1555,330
21050B,4.039060148102668,221,1079,56
A97290,3.848436295768694,2276,1521,22
3DA531,3.59131330027447,5971,438,154
FEFBD0,,3744,1521,22
EFCA56,3.8680296169040185,1240,626,330
AE67BE,3.5399269857992244,4611,788,154
383EE3,3.1124069883847834,6661,938,279
787A84,3.661423650891552,4197,262,330
A101A1,3.501503528925628,2730,843,330
FCDAA6,,4529,1275,56
76985B,3.2145346818640426,5972,1275,56
75349F,,998,1284,325
5406F0,3.8713135589351344,1383,1591,330
ACBDE1,,4938,267,154
FB0AE4,3.405990780568089,4729,908,328
697F60,2.7694985847961386,6101,104,330
EFDEE3,3.1863431963943656,7526,233,56
B24189,3.748141476511111,7466,1072,330
D1C80D,2.55205071394222,7099,981,22
66E283,,7103,375,140
32E63F,,6813,1555,330
74A469,3.40694234849221,2005,487,267
D7EAFE,,4582,473,330
8D3715,3.603508674658189,26,85,37
E7F6C1,3.3371101004332067,5103,1521,22
526695,,7799,1,0
945DE5,3.0455315219495875,1108,1574,22
9F8A1E,,5677,1240,265
DD91EA,3.638203188492363,1397,890,330
A023FC,,7291,938,159
8D48D1,,699,1555,330
A3D46D,3.785006998302006,7026,621,330
9BD634,,4176,262,330
5124C3,,7314,1079,56
FA8325,,6065,982,330
12A29E,3.2584426704946368,1446,1348,330
93A8B7,3.528400743055331,6592,439,325
DDD5ED,4.033671620247948,1231,982,330
2586BB,,2598,262,330
8CD01C,,5375,1022,121
48BA89,,1279,1134,330
E51B4A,3.256386113433696,1381,630,330
A58BC3,3.208383311510052,7068,981,22
BDC656,3.082977148635109,6592,439,325
23978E,,2112,350,330
114E3F,3.7586816025765355,7144,473,330
4BA24F,3.246186973699923,8126,1598,330
B23AC7,4.099467996267786,1286,626,330
680F4F,2.896009828145601,1057,1134,330
8F02E2,,1052,890,330
0BEFF7,,2082,1416,325
3709AF,,1676,626,330
189386,,599,1079,56
C90F44,,6850,894,330
C65174,3.506947422793366,5197,867,330
FD73AF,,8036,439,325
E61C47,3.8804498560727914,1099,982,330
CAFCAA,,2527,977,330
44A687,3.2591339304427196,1676,511,330
A06DD9,,8014,233,56
048449,,883,1348,330
27D356,,5317,1555,330
AD1D62,3.6387443383032756,4640,890,330
1B5B22,,7197,1347,239
4D9523,3.177255534134201,1593,1072,330
D5A58A,2.773570602218493,5318,1134,330
D7A952,3.43480349340939,4512,844,330
B5D8A1,3.519138934847509,6306,262,330
000A96,,7396,1076,330
1B4B60,,448,938,228
24A39B,3.367173040798361,6093,621,330
DCE554,,6935,1521,22
309DD8,3.3436030616011387,590,1591,330
C73FBD,,6380,1,0
2777E1,3.687228787241518,781,1030,330
5C7193,2.8872733667722144,6872,894,330
F62D4E,,7314,1079,56
4D8C57,,4374,903,330
FE8671,4.018483410927711,670,1521,22
AF7C00,,433,982,330
7F9F2A,,3185,1030,330
DE007C,3.2885948445940136,7664,938,298
4B5168,-inf,5414,1096,325
30D190,3.2098661806408417,4118,938,255
AE0372,3.8431613524734827,7099,981,22
A31D28,3.6116443719368867,3949,972,330
B404C4,3.627520846093857,7777,844,330
F4F1D3,3.8292463634149114,4743,1521,22
256FFC,,4935,938,228
BDA089,,6392,262,330
10FB71,,3965,1521,22
4EF5F7,3.2562296599006304,3895,1072,330
1C33CA,,693,1134,330
3D1044,,8053,1521,22
D5032F,3.635573697023881,913,1022,121
368B01,,1178,373,232
F08D46,3.1415946721501853,2885,1134,330
98F3F9,3.5446779477645074,5045,982,330
10DC2F,,1024,425,325
822B52,4.0052856005503665,7083,938,325
67A709,3.3340982189946655,2246,262,330
D541DC,,5833,1569,330
F5790D,,1315,1030,330
F9A558,,6517,102,330
75BA4C,,3241,1415,22
707DC4,,7526,233,56
B3BEF2,4.017672575088218,4172,439,325
246287,3.68239927425345,5018,1516,330
710AB4,,659,1087,330
21ED74,3.4500611878908902,1040,439,325
535686,,3220,1087,330
309BF4,3.174992305110276,2786,102,330
A04264,,3021,1056,56
668B70,,6928,1134,330
1E6152,3.092191481406308,2772,1284,325
BDDD74,3.4565111115229006,7099,981,22
3A3903,,6884,894,330
D88630,3.4656890931886415,1962,350,330
A0CEDE,,5913,1030,330
0856F0,4.1378732314696896,3073,104,330
8EEBDA,3.9516667782426307,1031,1076,330
3B34F1,,7526,233,56
0C0EC8,4.283495638348097,8028,473,330
D64C22,3.7067558368135574,5783,976,330
D7C3B6,3.744555992985619,861,840,228
8CAF93,4.05204422469921,1191,57,56
B9840F,,7388,102,330
7B1EC7,3.9324706197589614,7040,511,330
14D58D,2.644055442932346,4612,1529,22
45B3E3,,5139,843,330
DF4258,,4520,1,0
62DC27,3.2468515195621994,6412,1076,330
FD757C,2.8297124021932274,4092,961,330
B34E3E,,6260,976,330
3510A9,3.8329641254365776,4413,890,330
7A5D57,,3354,844,330
939295,3.220332597089433,656,1591,330
4F0CD7,,5680,890,330
6B3FA3,4.038371931733251,5830,233,56
B4F816,3.7202452414006366,1191,57,56
5BB709,,4067,703,330
E0AA60,,2604,1529,330
ED8CA7,3.8210558628813267,1191,57,56
F10451,,7874,439,325
B2E225,,1879,1422,330
B9107B,3.185362326856149,6278,1256,23
A43B12,3.8051695895149678,5046,982,330
28D332,2.954866327282483,7314,1079,56
1F52BA,3.5316621996524136,6865,57,56
BB088F,3.660480323934873,5752,867,330
BD58C2,3.9361726765961396,1672,843,330
95D613,,5971,1202,156
C773EF,,2874,867,330
670F0A,,1209,439,325
7FD197,,6658,1348,330
053A5B,,6661,938,279
094669,,2722,470,37
B39B56,3.465470626871587,3393,626,330
452328,3.829347518172863,3394,630,330
13FE32,,3704,1555,330
C20EC6,,5070,355,330
8F120B,2.898567901121113,618,797,330
22B43B,,7750,621,330
0BE7F7,4.04836647868285,3459,473,330
7A5519,,2653,843,330
84ADF2,2.813316874354376,448,938,228
D7C24D,4.015544850358908,7702,1555,330
972363,,2827,1348,330
FBA44E,,2065,366,150
7CC2E4,3.6191478283718634,475,1072,330
74484D,,874,1134,330
6804BD,2.721777024785951,4211,703,330
1673A1,3.400898555393958,4172,1079,56
7E3924,,4005,1570,325
C9CF94,3.5637756187634673,7099,981,22
0733E8,4.390281235199339,4699,1555,330
D3D868,3.0913284840862696,7259,1429,69
B7F6D9,,6661,1327,279
1552D8,,1349,1441,154
D3989F,4.19978497578079,5823,439,325
B068F8,3.7239773109605383,6374,262,330
65B0B5,3.652240514117407,695,1079,56
FBCD52,,1233,119,22
1DF991,3.4424420749141857,2607,1529,330
F93456,,6251,513,115
92E8DD,,375,1422,330
D532C9,,5204,424,325
4EF05F,,448,116,228
47FF22,3.5898900375790532,7412,49,330
2AE069,3.3318501048580025,2085,468,325
C67C0F,,5175,233,56
2D1981,3.9247492256423144,1129,1346,22
0A39F0,3.564135521184609,5269,262,321
FCF0CF,3.5838781570187943,8012,1079,56
C19F0A,,3033,1283,121
A029AF,,5337,262,330
FFD06E,,6154,595,222
8BB1B8,,6884,894,330
2CA457,,3905,1134,330
6EAE26,,6154,1625,222
1A120F,3.7232009838485185,8136,1604,325
ACBCE3,,3471,844,330
3CDF13,3.260641476278235,6298,262,330
2970E4,3.826101678309843,6088,982,330
A4B4E6,,7139,473,330
8CCD43,,2065,1072,330
DAD777,,1099,982,330
8240E1,,7795,977,330
9758F3,,135,57,56
5DA7A9,,5604,1134,330
1711E0,,3496,314,325
F28869,3.652244599764056,7352,1451,154
847739,,645,244,325
DEBD2F,,3175,1087,330
9A4312,3.82719710739647,5317,1555,330
B31E5E,,6220,262,330
89506E,,2759,1178,154
312AED,3.731497502204705,5515,843,330
B7A1B6,,6354,157,154
D1D443,4.268895185270562,1676,1072,330
706D99,3.2988002678576347,2055,1251,121
19C172,,6570,262,330
6DAD61,3.5861922466874208,1209,844,330
5E30BB,3.501586573550919,5779,825,330
843941,,5583,621,330
CBB6EC,,6930,982,330
6055C3,3.561700326482086,929,92,115
975FB5,,4428,867,330
D38D09,,6022,233,56
0479B5,3.7812422401030736,2192,890,330
C87AFD,,4740,1187,56
CF74B3,3.332613839900155,4027,1251,121
A5186E,3.945606979353822,3306,1422,330
0E0C8C,4.405859510709707,4508,1087,330
0659FC,3.309854282758256,5043,233,56
D46515,,5210,867,330
758B27,,6508,1555,330
CB3CF4,3.575815903519684,525,1087,330
D136F6,3.8313622914938112,260,1134,330
0EDC7F,,6306,262,330
BFF9D8,3.6042204635078257,4172,1079,56
42A605,,5130,844,330
A80A72,,4640,890,330
BE481A,,699,1555,330
373231,,6322,262,330
9704B1,3.4516018416126006,432,511,330
E35562,2.694564297030366,7292,1072,330
5CDDC4,,6120,938,154
EFF065,,3343,49,330
A36D04,,1879,1422,330
654444,3.876636901067142,187,1529,330
5930EB,3.120459739451866,7407,938,112
4816B2,3.2595962217034486,6048,1227,45
AEA5E0,3.3429155870954133,7161,938,332
763DB1,3.291954244531378,1659,1022,121
6B216D,2.9853223373878195,6116,959,265
FA6836,2.9379258905789873,7469,893,330
7B6AFA,3.0418512148583474,6382,1264,290
54EEA4,3.820039041578482,3158,972,330
D75E13,3.2236722341414974,1050,982,330
203E3F,3.2651229255905045,4043,761,290
1F9016,,7301,977,330
56BCD1,3.334666599250691,2234,63,290
913828,4.006002444108402,2361,977,330
3B7028,3.2207344592410525,5124,621,330
90B3B1,4.241489221361597,6088,890,330
743B05,,552,843,330
7DD326,3.976794118862818,4532,1421,330
54BD48,3.273032238123908,4172,439,325
D33D42,3.575153763299038,3398,1079,56
9DEA0B,,3431,49,330
D3578E,,5604,1134,330
8736F8,,3210,867,330
A8DAFF,,1759,1,0
E6DA1D,3.487924184741265,2920,1030,330
0380EF,,1742,982,330
31AF95,3.389400131048821,3017,1043,151
B84FE5,3.798899345242827,2111,890,330
53627F,3.6660073264254605,4300,816,290
E40248,3.496877605985727,4399,77,290
E8CB73,3.533050201756043,4300,816,290
2B0366,3.638390293245022,7644,94,290
3F0D8E,3.681370816201776,2423,736,290
AFF3FD,3.3597567883482014,7606,154,290
F4A73E,,76,233,56
5A7514,,5779,1087,330
5ABF90,3.296152786185571,4220,938,228
E01DEB,3.56378921397252,7504,1493,290
9C8854,,4956,344,150
5EDE28,4.33360436294481,2412,511,330
2A9048,2.987837718251696,810,1608,290
A0EBE2,3.4920233761697648,2195,1284,325
B70694,,5874,233,56
CB9E3A,,6332,1104,290
2C9593,,7177,977,330
CE163F,3.961021703439218,2512,938,325
ECB349,3.4512297157010154,7314,1079,56
CF1F55,,2870,867,330
E286F0,3.5213752111090595,4300,816,290
D0D1CD,3.8895650958121775,213,844,330
8A1437,3.153606022045311,4571,938,251
4ADC05,,5779,1087,330
A20512,3.198370053717623,2962,938,69
AF57B0,3.9126581711114845,4863,630,330
4ECE79,3.5148349017655183,7646,455,290
691380,,2920,867,330
27B14C,3.1969744715938697,4159,782,254
D53877,4.010168690822961,827,1079,56
27EF85,3.743925641907178,4172,439,325
8671C5,,5779,1087,330
2B9FE9,3.512382698920492,4300,825,290
B53AAF,3.912371959140695,7998,394,330
485161,,7642,262,330
FED848,3.9396331176274453,5768,1555,330
D628EF,3.0417853483806567,5949,439,325
D6C7EC,3.3986783798518623,3021,1056,56
69160C,3.9458502932402695,6298,262,330
FE914C,3.835506528739718,7903,1591,330
EFBEB1,2.835510911777328,5934,1200,147
39F5C0,4.004794844737171,7184,943,147
2D8931,,4227,1422,330
C28DF4,3.2556987587135753,2906,350,330
4921F4,,5045,982,330
61AAF6,3.500306494946659,6729,844,330
9098C7,3.5779269920532957,1593,1072,330
B9B628,3.0288894850563186,7183,1417,147
21E12F,,943,350,330
7128A2,3.3495672712931355,1261,1575,284
D3132A,,5534,1477,330
1BA36F,3.8038461035469577,2990,1134,330
3139FE,2.889562189471756,7183,19,148
110457,3.6741713399211546,4300,816,290
1F01D4,,4630,473,330
9169E2,,6306,262,330
27311A,,934,1,0
6959D2,3.2372027801828223,7292,1436,290
59F550,,7487,1087,330
C8BE40,3.4595176332758726,3852,1134,330
1B68D1,3.1325311845939785,3995,688,330
1FEB28,3.215536844184912,6306,262,330
BCEBBF,2.9960387660366252,766,788,154
863CA9,3.5950127800009244,6022,1529,330
29C135,,3631,843,330
BE750B,3.58377878014364,674,938,69
0191D9,3.4815931347855917,8056,1079,56
35B0EC,3.2267000478202537,2119,1185,69
592FE4,4.010548062046797,3316,262,330
73DCE2,3.134792382102515,1050,982,330
EB7DAE,3.5025582530401906,4172,938,325
DC8AF3,2.6985986149751207,1542,1072,330
5A131C,3.00305775440897,3555,1532,37
148A0D,,6965,938,298
9D54AE,3.296285557015201,675,183,173
44AE22,3.974711511799992,7067,233,56
C888D7,3.584187695113383,755,189,121
E63103,3.2549890284952014,7504,1493,290
06C558,,2168,1134,0
DFC665,,1090,247,140
4644F5,3.5289395366609457,3479,57,56
29587E,,4165,5,154
D6AF07,3.8314532527547676,6562,1299,290
355CF4,3.2978446819268914,3772,1373,23
FAAAF3,3.4406876464355274,582,154,290
3E4CF4,,4572,1022,121
EC5F55,,5051,626,330
28969C,,164,867,330
97662E,,6521,473,330
96F580,3.3416972554428734,7463,49,330
5E585F,,4520,1521,22
1B870F,,4066,1422,330
F6D373,3.585102458213973,5012,395,143
479A2F,4.127788929470844,5772,978,330
52BA0E,,5774,262,330
9CC0F2,3.286889717145829,104,38,107
FA6312,,4523,1422,330
F11F15,3.3948883687957596,1777,439,325
A1B672,,2004,621,330
8981F8,3.2261262536596957,5123,1529,330
60F9DC,3.0910015579867585,4288,1188,22
05F5B8,3.399997501909074,2924,1348,330
1A57D3,3.432055956437042,5913,1030,330
FD645A,4.109101271258064,5317,1555,330
5E09ED,3.0912783403269795,2314,1134,330
5CA30D,3.4469458799140975,7823,938,228
DAA1FE,,4674,262,330
E2CAFD,,6306,262,330
6CA842,4.0232975477035895,5774,262,330
13460F,2.8322992970840875,5830,233,56
B7A5FF,3.565142587796764,5414,439,325
7E3266,,1672,1348,330
D82DAF,3.403180462837967,199,262,330
5FF325,3.375684079349175,6973,977,330
4C7837,3.6608860796703597,4019,439,325
B11D31,3.561565493769669,2476,894,330
F80FE7,,4601,977,330
FC4C5D,2.989485197068216,819,439,325
705119,3.3461986439525297,7160,982,330
17D964,3.0399073925196167,4520,1521,22
AF9970,3.397758611214001,7266,1087,330
F27260,,6484,1,0
528E0E,,6120,755,154
0887E1,,5180,844,330
534A20,3.5436183649317816,6313,1258,76
DE7A6E,3.4401565490717028,2450,1441,154
154044,,1720,233,56
78580E,3.4533864907145357,1995,973,56
E3B946,,8034,1591,330
EF7043,,4177,977,330
CAB6BA,,3735,1253,121
53324F,,3021,1056,56
C29A41,3.220215282822787,4172,439,325
9ACECF,,5923,843,330
3A2096,,1191,57,56
D0D33E,3.2179664615681505,6664,772,255
0BF2D9,3.271005982209519,4005,1570,325
D653F9,,4434,867,330
485746,3.220899297831992,4172,439,325
D004E3,3.3261667323761785,582,154,290
3F78F9,2.9018776809191253,7591,1522,23
679E26,2.94309264141262,3786,1022,121
A58779,3.8803054950578098,3733,1022,121
E982D8,,1659,1022,121
8F53FD,3.6378647182177986,2268,982,330
3D0F46,3.3966598985093945,4269,1218,115
D692CD,,311,867,330
5147E5,,3745,855,245
456EC4,4.156374404414129,3210,621,330
16D2A2,3.95545320035789,5896,938,208
BF61A7,,3766,1587,187
7DDB4D,3.532233389959064,1692,319,325
9D0C9D,-0.01233787446119541,1209,439,325
2CA669,,1682,650,154
E14811,3.2504454544845243,3949,972,330
C481BA,3.8332148167299773,989,399,45
8F9D8E,,1722,473,330
E8C09A,,5650,977,330
BAFDD7,3.5451948048004143,3433,514,290
3722F4,,5770,867,330
616BC9,3.6991314654578664,79,1284,325
3F8E37,,1500,621,330
5AF4A8,3.1375118351485254,1307,282,290
C106C0,3.848550022052196,7526,233,56
D42A7A,3.842610591883279,3180,1022,121
4E96B8,3.6227038660026722,5468,957,290
7453B2,,2635,262,330
BDE964,3.279182566338305,4187,473,330
1EBC97,,819,473,325
49E6B3,3.525365177895077,6634,1441,154
7EEE98,2.952933007784647,1862,78,290
FD008F,3.789602114733276,6594,1079,56
2EF755,3.8927919879591966,4720,1230,45
81AFD7,2.945923139408811,7330,829,290
AD5EE6,3.7431756225066914,4300,816,290
CEE95E,3.2618070268715424,4300,816,290
25C158,,4296,1591,0
1F26CD,3.137997725275509,6399,1209,68
EDF98C,3.261016894579287,4300,19,291
C949BD,3.260662614785589,5388,1079,56
7D9FB7,3.1003927309840535,4725,1063,196
CA80B6,3.132905355721321,6399,1209,68
BC9BE5,,2211,1002,222
E6A926,3.76123591082621,4300,816,290
7C7C08,,3299,938,290
1E3947,3.173958136164546,253,1493,290
E96600,,2719,768,0
0D51D6,0.7034139065206408,4611,788,154
